trip_distance,weekday,hour,day_rank
17.78,Wednesday,14.583333333333334,3
15.69,Wednesday,0.75,3
30.91,Wednesday,0.9,3
17.97,Wednesday,4.916666666666667,3
20.8,Wednesday,5.883333333333333,3
15.07,Wednesday,5.966666666666667,3
15.76,Wednesday,6.183333333333334,3
17.66,Wednesday,6.3,3
16.28,Wednesday,6.883333333333333,3
15.4,Wednesday,7.783333333333333,3
16.65,Wednesday,7.283333333333333,3
18.84,Wednesday,7.35,3
17.6,Wednesday,7.566666666666666,3
16.45,Wednesday,7.133333333333334,3
16.83,Wednesday,7.916666666666667,3
16.13,Wednesday,7.783333333333333,3
16.9,Wednesday,8.65,3
15.71,Wednesday,8.933333333333334,3
27.69,Wednesday,8.75,3
16.71,Wednesday,8.05,3
17.4,Wednesday,8.883333333333333,3
20.96,Wednesday,8.983333333333333,3
17.4,Wednesday,8.166666666666666,3
17.47,Wednesday,9.066666666666666,3
15.6,Wednesday,9.916666666666666,3
15.08,Wednesday,9.85,3
17.48,Wednesday,9.266666666666667,3
16.02,Wednesday,9.483333333333333,3
16.7,Wednesday,10.4,3
16.96,Wednesday,10.516666666666667,3
15.81,Wednesday,11.283333333333333,3
18.07,Wednesday,11.316666666666666,3
16.05,Wednesday,11.566666666666666,3
15.5,Wednesday,11.483333333333333,3
15.59,Wednesday,11.533333333333333,3
20.41,Wednesday,11.2,3
17,Wednesday,11.916666666666666,3
16.41,Wednesday,11.183333333333334,3
15.65,Wednesday,11.266666666666667,3
15.21,Wednesday,11.283333333333333,3
17.87,Wednesday,11.233333333333333,3
18.38,Wednesday,11.15,3
16.17,Wednesday,12.033333333333333,3
15.9,Wednesday,13.066666666666666,3
16.67,Wednesday,14.066666666666666,3
15.24,Wednesday,14.133333333333333,3
22.49,Wednesday,15.533333333333333,3
15.48,Wednesday,19.366666666666667,3
17.36,Wednesday,4.05,3
16.54,Wednesday,2.4,3
15.45,Wednesday,3.55,3
17.23,Wednesday,13.7,3
16.42,Wednesday,0.8666666666666667,3
20.722,Wednesday,0.3,3
21.106,Wednesday,0.5,3
16.527,Wednesday,0.36666666666666664,3
19.03,Wednesday,0.26666666666666666,3
16.59,Wednesday,0.5333333333333333,3
16.287,Wednesday,0.35,3
17.333,Wednesday,0.8,3
17.52,Wednesday,0.31666666666666665,3
21.985,Wednesday,0.5333333333333333,3
17.226,Wednesday,0.03333333333333333,3
18.93,Wednesday,0.8333333333333334,3
18.08,Wednesday,0.5833333333333334,3
15.968,Wednesday,0.5,3
21.67,Wednesday,0.8166666666666667,3
15.73,Wednesday,0.6166666666666667,3
16.65,Wednesday,0.2833333333333333,3
17.29,Wednesday,0.9833333333333333,3
18.4,Wednesday,0.2833333333333333,3
21.055,Wednesday,0.6,3
18.13,Wednesday,0.31666666666666665,3
15.34,Wednesday,1,3
16.11,Wednesday,1.7333333333333334,3
15.709,Wednesday,1.1166666666666667,3
15.708,Wednesday,1.2333333333333334,3
17.25,Wednesday,1.6833333333333333,3
15.6,Wednesday,1.7166666666666668,3
17.78,Wednesday,1.9,3
16.759,Wednesday,1.3666666666666667,3
15.619,Wednesday,1.7333333333333334,3
17.925,Wednesday,1.7666666666666666,3
15.66,Wednesday,1.95,3
16.35,Wednesday,1.3,3
16.79,Wednesday,1.45,3
15.6,Wednesday,1.65,3
16.54,Wednesday,1.1,3
27.17,Wednesday,1.2666666666666666,3
16.6,Wednesday,1.6166666666666667,3
15.75,Wednesday,1.1166666666666667,3
18.98,Wednesday,1.4,3
17.03,Wednesday,1.8666666666666667,3
22.69,Wednesday,1.65,3
15.741,Wednesday,1.2666666666666666,3
22.696,Wednesday,1.4333333333333333,3
17.12,Wednesday,1.0166666666666666,3
21.83,Wednesday,1.7333333333333334,3
16.97,Wednesday,1.7833333333333332,3
23.13,Wednesday,1.7833333333333332,3
22.19,Wednesday,1.15,3
16.384,Wednesday,1.75,3
15.003,Wednesday,1.5,3
17.852,Wednesday,2.9333333333333336,3
15.51,Wednesday,2.6833333333333336,3
15.089,Wednesday,2,3
15.58,Wednesday,2.2333333333333334,3
16.66,Wednesday,2.45,3
15.233,Wednesday,2.9333333333333336,3
16.24,Wednesday,2.9333333333333336,3
15.09,Wednesday,2.216666666666667,3
22.08,Wednesday,2.3333333333333335,3
18.432,Wednesday,2.8333333333333335,3
17.018,Wednesday,2.533333333333333,3
20.093,Wednesday,2.4,3
15.52,Wednesday,2.533333333333333,3
17.388,Wednesday,2.2666666666666666,3
15.8,Wednesday,2.3666666666666667,3
19.46,Wednesday,2.9333333333333336,3
15.32,Wednesday,2.75,3
19.785,Wednesday,2.35,3
19.86,Wednesday,2.8166666666666664,3
20.748,Wednesday,2.1166666666666667,3
18.753,Wednesday,2.1,3
15.52,Wednesday,2.6166666666666667,3
18.56,Wednesday,2.283333333333333,3
16.53,Wednesday,3.183333333333333,3
28.95,Wednesday,3,3
17.48,Wednesday,3.5166666666666666,3
19.3,Wednesday,3.4,3
17.93,Wednesday,3.2,3
15.333,Wednesday,3.4,3
15.33,Wednesday,3.5,3
17.85,Wednesday,3.9,3
17.801,Wednesday,3.4333333333333336,3
16.93,Wednesday,3.4833333333333334,3
15.618,Wednesday,3.45,3
16.79,Wednesday,3.5833333333333335,3
23.19,Wednesday,3.3,3
16.925,Wednesday,3.2,3
24.23,Wednesday,3.15,3
17.2,Wednesday,3.466666666666667,3
21.815,Wednesday,4.2,3
17.58,Wednesday,4.3,3
28.65,Wednesday,4.8,3
16.18,Wednesday,4.966666666666667,3
15.53,Wednesday,4.716666666666667,3
15.497,Wednesday,4.5,3
17.47,Wednesday,4.316666666666666,3
16.72,Wednesday,4.983333333333333,3
15.077,Wednesday,4.766666666666667,3
16.87,Wednesday,4.75,3
17.1,Wednesday,4.383333333333334,3
16.55,Wednesday,4.183333333333334,3
15.015,Wednesday,5.566666666666666,3
17.5,Wednesday,5.783333333333333,3
18.29,Wednesday,5.966666666666667,3
16.02,Wednesday,5.066666666666666,3
25.776,Wednesday,5.15,3
23.42,Wednesday,5.483333333333333,3
17.44,Wednesday,5.05,3
17.24,Wednesday,5.35,3
19.67,Wednesday,5.75,3
32.12,Wednesday,5.633333333333333,3
16.75,Wednesday,5.433333333333334,3
15.81,Wednesday,5.983333333333333,3
17.53,Wednesday,5.516666666666667,3
16.21,Wednesday,5.833333333333333,3
15.101,Wednesday,5.45,3
15.68,Wednesday,5.3,3
21.99,Wednesday,5.15,3
15.73,Wednesday,5.25,3
15.314,Wednesday,5,3
23.25,Wednesday,5.1,3
17.06,Wednesday,5.9,3
16.351,Wednesday,5.9,3
17.056,Wednesday,5.466666666666667,3
23.99,Wednesday,5.5,3
16.713,Wednesday,5.35,3
16.2,Wednesday,5.016666666666667,3
16.261,Wednesday,5.633333333333333,3
16.978,Wednesday,5.466666666666667,3
15.83,Wednesday,5.05,3
16.28,Wednesday,5.533333333333333,3
15.894,Wednesday,6.116666666666666,3
16.8,Wednesday,6.916666666666667,3
16.987,Wednesday,6.016666666666667,3
16.44,Wednesday,6.916666666666667,3
16.55,Wednesday,6.716666666666667,3
16.75,Wednesday,6.916666666666667,3
17.112,Wednesday,6.383333333333334,3
16.46,Wednesday,6.6,3
15.11,Wednesday,6.733333333333333,3
16.89,Wednesday,6.133333333333334,3
17.415,Wednesday,6.066666666666666,3
28.938,Wednesday,6.933333333333334,3
21.72,Wednesday,6.716666666666667,3
15.05,Wednesday,6.416666666666667,3
16.8,Wednesday,6.366666666666666,3
15.09,Wednesday,6.833333333333333,3
16.12,Wednesday,6.416666666666667,3
15.61,Wednesday,6.983333333333333,3
17.32,Wednesday,6,3
16.651,Wednesday,6.05,3
19.91,Wednesday,6.716666666666667,3
16.922,Wednesday,6.9,3
15.364,Wednesday,6.05,3
18.49,Wednesday,6.516666666666667,3
17.64,Wednesday,6.283333333333333,3
16,Wednesday,6.916666666666667,3
16.545,Wednesday,6.55,3
16.868,Wednesday,6.45,3
15.17,Wednesday,6.783333333333333,3
23.764,Wednesday,6.183333333333334,3
15.21,Wednesday,6.9,3
16.16,Wednesday,6.2,3
17.582,Wednesday,6.85,3
16.948,Wednesday,6.45,3
16.485,Wednesday,7.766666666666667,3
16.88,Wednesday,7.033333333333333,3
21.43,Wednesday,7.133333333333334,3
15.34,Wednesday,7.433333333333334,3
17.07,Wednesday,7.816666666666666,3
17.027,Wednesday,7.533333333333333,3
15.72,Wednesday,7.65,3
17.55,Wednesday,7.716666666666667,3
19,Wednesday,7.883333333333333,3
16.268,Wednesday,7.333333333333333,3
16.22,Wednesday,7.616666666666667,3
16.78,Wednesday,7.266666666666667,3
15.61,Wednesday,7.166666666666667,3
22.37,Wednesday,7.15,3
22.095,Wednesday,7.483333333333333,3
16.46,Wednesday,7.066666666666666,3
16.22,Wednesday,7.133333333333334,3
22.045,Wednesday,7.216666666666667,3
15.74,Wednesday,7,3
17.67,Wednesday,7.866666666666667,3
15.94,Wednesday,7.516666666666667,3
15.83,Wednesday,7.916666666666667,3
23.009,Wednesday,7.966666666666667,3
24.17,Wednesday,7.833333333333333,3
16.687,Wednesday,7.533333333333333,3
15.315,Wednesday,8.283333333333333,3
15.66,Wednesday,8.3,3
16.42,Wednesday,8.616666666666667,3
15.47,Wednesday,8.383333333333333,3
17.26,Wednesday,8.166666666666666,3
18.97,Wednesday,8.033333333333333,3
20.74,Wednesday,8.5,3
18.27,Wednesday,8.2,3
15.27,Wednesday,8.416666666666666,3
22.55,Wednesday,8.116666666666667,3
15.685,Wednesday,8.05,3
16.473,Wednesday,8.95,3
15.68,Wednesday,8.833333333333334,3
17.242,Wednesday,8.1,3
15.719,Wednesday,8.283333333333333,3
17.95,Wednesday,8.066666666666666,3
21.06,Wednesday,8.2,3
15.12,Wednesday,8.866666666666667,3
15.38,Wednesday,8.183333333333334,3
17.83,Wednesday,8.05,3
16.4,Wednesday,8,3
17.89,Wednesday,8.383333333333333,3
21.493,Wednesday,8.716666666666667,3
16.24,Wednesday,8.05,3
15.01,Wednesday,9.966666666666667,3
21.478,Wednesday,9.6,3
15.77,Wednesday,9.55,3
16.61,Wednesday,9.266666666666667,3
17.14,Wednesday,9.233333333333333,3
16.343,Wednesday,9.033333333333333,3
15.695,Wednesday,9.233333333333333,3
16.65,Wednesday,9.316666666666666,3
16.3,Wednesday,9.5,3
16.41,Wednesday,9.716666666666667,3
16.49,Wednesday,9.583333333333334,3
18.1,Wednesday,9.3,3
17.33,Wednesday,9.883333333333333,3
15.962,Wednesday,9.616666666666667,3
19.098,Wednesday,9.5,3
22.029,Wednesday,9.45,3
15.873,Wednesday,9.4,3
23.66,Wednesday,9.583333333333334,3
17.014,Wednesday,9.033333333333333,3
17.75,Wednesday,9.85,3
16.62,Wednesday,9.6,3
20.12,Wednesday,9.083333333333334,3
15.5,Wednesday,9.166666666666666,3
15.457,Wednesday,9,3
15.722,Wednesday,9.25,3
15.97,Wednesday,9.483333333333333,3
19.148,Wednesday,9.333333333333334,3
17.73,Wednesday,9.516666666666667,3
21.55,Wednesday,9.383333333333333,3
17.329,Wednesday,10.766666666666667,3
17.31,Wednesday,10.9,3
16.033,Wednesday,10.166666666666666,3
16.735,Wednesday,10.2,3
30.1,Wednesday,10.783333333333333,3
16.16,Wednesday,10,3
15.44,Wednesday,10.633333333333333,3
15.7,Wednesday,10.883333333333333,3
16.34,Wednesday,10.866666666666667,3
17.63,Wednesday,10.133333333333333,3
16.76,Wednesday,10.083333333333334,3
18.28,Wednesday,10.333333333333334,3
16.011,Wednesday,10.133333333333333,3
15.36,Wednesday,10.5,3
16.36,Wednesday,10.916666666666666,3
15.081,Wednesday,10.983333333333333,3
15.34,Wednesday,10.233333333333333,3
17.71,Wednesday,10.533333333333333,3
31.47,Wednesday,10.716666666666667,3
20.28,Wednesday,10.283333333333333,3
15.42,Wednesday,10.616666666666667,3
17.84,Wednesday,10.466666666666667,3
15.63,Wednesday,10.2,3
22.12,Wednesday,10.8,3
15.77,Wednesday,10.583333333333334,3
15.65,Wednesday,10.183333333333334,3
18.662,Wednesday,10.1,3
17.07,Wednesday,10.216666666666667,3
16.65,Wednesday,10.85,3
17.86,Wednesday,11.916666666666666,3
15.77,Wednesday,11.833333333333334,3
15.125,Wednesday,11.216666666666667,3
16.63,Wednesday,11.4,3
16.248,Wednesday,11.083333333333334,3
15.07,Wednesday,11.533333333333333,3
15.37,Wednesday,11.016666666666667,3
16.505,Wednesday,11.766666666666667,3
16.022,Wednesday,11.05,3
16.82,Wednesday,11.383333333333333,3
16.04,Wednesday,11.5,3
27.99,Wednesday,11.05,3
23.65,Wednesday,11.5,3
16.24,Wednesday,11.033333333333333,3
15.64,Wednesday,11.3,3
15.23,Wednesday,11.033333333333333,3
16.98,Wednesday,11.616666666666667,3
24,Wednesday,11.75,3
16.49,Wednesday,11.15,3
16.39,Wednesday,11.383333333333333,3
16.458,Wednesday,11.216666666666667,3
15.45,Wednesday,11.866666666666667,3
15.63,Wednesday,11.1,3
15.71,Wednesday,12.916666666666666,3
16.64,Wednesday,12.316666666666666,3
15.448,Wednesday,12.65,3
15.96,Wednesday,12.133333333333333,3
23.89,Wednesday,12.016666666666667,3
25.039,Wednesday,12.333333333333334,3
15.18,Wednesday,12.65,3
16.385,Wednesday,12.266666666666667,3
16.181,Wednesday,12.35,3
21.394,Wednesday,12.15,3
15.172,Wednesday,13.75,3
16.12,Wednesday,13.5,3
15.49,Wednesday,13.016666666666667,3
16.558,Wednesday,13.016666666666667,3
18.09,Wednesday,13.633333333333333,3
21.4,Wednesday,13.466666666666667,3
22.51,Wednesday,13.383333333333333,3
16.11,Wednesday,13.566666666666666,3
16.33,Wednesday,13.866666666666667,3
21.83,Wednesday,13.433333333333334,3
15.91,Wednesday,14.333333333333334,3
15.03,Wednesday,14.933333333333334,3
15.053,Wednesday,14.116666666666667,3
16.23,Wednesday,14.016666666666667,3
15.773,Wednesday,14.866666666666667,3
16.95,Wednesday,14.366666666666667,3
15.01,Wednesday,14.366666666666667,3
20.6,Wednesday,14.516666666666667,3
15.13,Wednesday,15.2,3
15.651,Wednesday,15.316666666666666,3
17.662,Wednesday,16.75,3
15.46,Wednesday,17.366666666666667,3
23.25,Wednesday,17.4,3
17.483,Wednesday,18.583333333333332,3
17.07,Wednesday,18.716666666666665,3
15.54,Wednesday,21.833333333333332,3
15.904,Wednesday,22.883333333333333,3
19.233,Wednesday,22.416666666666668,3
18.248,Wednesday,22.95,3
20.34,Wednesday,22.133333333333333,3
24.13,Wednesday,23.166666666666668,3
16.88,Wednesday,23.15,3
15.47,Wednesday,23.816666666666666,3
15.924,Wednesday,23.9,3
20.66,Wednesday,23.983333333333334,3
15.96,Wednesday,23.9,3
15.81,Wednesday,23.866666666666667,3
15.467,Wednesday,23.833333333333332,3
22.62,Wednesday,23.85,3
19.25,Wednesday,23.35,3
16.83,Wednesday,23.883333333333333,3
16.24,Wednesday,23.533333333333335,3
16.962,Wednesday,0.45,3
15.16,Wednesday,0.8833333333333333,3
15.382,Wednesday,0.16666666666666666,3
18.97,Wednesday,0.43333333333333335,3
16.393,Wednesday,0.4666666666666667,3
16.213,Wednesday,0.35,3
17.97,Wednesday,0,3
15.44,Wednesday,0.75,3
15.743,Wednesday,0.4166666666666667,3
21.19,Wednesday,0.9833333333333333,3
16.67,Wednesday,0.7666666666666667,3
39.75,Wednesday,0.2,3
17.63,Wednesday,0,3
17.37,Wednesday,0.48333333333333334,3
23.58,Wednesday,0.85,3
15.47,Wednesday,0.9833333333333333,3
17.644,Wednesday,0.4666666666666667,3
20.048,Wednesday,0.31666666666666665,3
17.5,Wednesday,0.23333333333333334,3
17.25,Wednesday,0.05,3
16.343,Wednesday,0.5166666666666667,3
15.05,Wednesday,0.5166666666666667,3
15.89,Wednesday,0.38333333333333336,3
17.14,Wednesday,0.65,3
15.31,Wednesday,0.6333333333333333,3
17.584,Wednesday,0.5,3
15.65,Wednesday,0.8,3
20.75,Wednesday,0.85,3
17.787,Wednesday,0.8166666666666667,3
23.25,Wednesday,0.65,3
18.26,Wednesday,0.9,3
15.6,Wednesday,0.9333333333333333,3
15.349,Wednesday,0.43333333333333335,3
16.417,Wednesday,0.11666666666666667,3
16.005,Wednesday,0,3
16.13,Wednesday,0.48333333333333334,3
24.59,Wednesday,0.9666666666666667,3
15.85,Wednesday,1.5833333333333335,3
16.36,Wednesday,1.3833333333333333,3
17.25,Wednesday,1.8833333333333333,3
17.46,Wednesday,1.0666666666666667,3
24.1,Wednesday,1.6333333333333333,3
23.35,Wednesday,1.05,3
16.39,Wednesday,1.1666666666666667,3
17.408,Wednesday,1.35,3
17.782,Wednesday,1.1,3
15.69,Wednesday,1.1333333333333333,3
17.87,Wednesday,1.6833333333333333,3
17.9,Wednesday,1.3833333333333333,3
16.92,Wednesday,1.5333333333333332,3
22.369,Wednesday,1.3166666666666667,3
23.842,Wednesday,1.85,3
16.7,Wednesday,1.65,3
15.9,Wednesday,1.3666666666666667,3
23.29,Wednesday,1.0666666666666667,3
15.56,Wednesday,1.8333333333333335,3
17.54,Wednesday,1.9833333333333334,3
16.262,Wednesday,1.0166666666666666,3
20.213,Wednesday,1.8833333333333333,3
15.13,Wednesday,1.45,3
15.63,Wednesday,1.2666666666666666,3
16.29,Wednesday,1.9833333333333334,3
18.951,Wednesday,1.8166666666666667,3
16.28,Wednesday,1.2,3
15.435,Wednesday,2.1,3
16.421,Wednesday,2.4166666666666665,3
15.52,Wednesday,2.216666666666667,3
22.93,Wednesday,2.25,3
16.91,Wednesday,2.75,3
20.203,Wednesday,2.55,3
19.03,Wednesday,2.15,3
24.27,Wednesday,2.8,3
15.13,Wednesday,2.033333333333333,3
15.79,Wednesday,2.216666666666667,3
16.06,Wednesday,2.3166666666666664,3
17.29,Wednesday,2.6,3
17.39,Wednesday,2.7666666666666666,3
17.555,Wednesday,2.466666666666667,3
15.555,Wednesday,2.9833333333333334,3
16.84,Wednesday,2.5166666666666666,3
16.98,Wednesday,2.6833333333333336,3
15.39,Wednesday,2.066666666666667,3
17.02,Wednesday,2.283333333333333,3
16.523,Wednesday,2.283333333333333,3
16.809,Wednesday,2.6833333333333336,3
15.24,Wednesday,2.3666666666666667,3
18.981,Wednesday,2.4333333333333336,3
17.87,Wednesday,2.4833333333333334,3
16.47,Wednesday,2.1,3
28.09,Wednesday,2.033333333333333,3
15.59,Wednesday,2.6166666666666667,3
16.8,Wednesday,3.55,3
19.5,Wednesday,3.8833333333333333,3
22.935,Wednesday,3.783333333333333,3
18.77,Wednesday,3.183333333333333,3
21.228,Wednesday,3.55,3
19.645,Wednesday,3.033333333333333,3
16.576,Wednesday,3.066666666666667,3
17.735,Wednesday,3.6166666666666667,3
16.08,Wednesday,3.9333333333333336,3
15.32,Wednesday,3.6333333333333333,3
19.65,Wednesday,3.35,3
19.39,Wednesday,3.2333333333333334,3
22.45,Wednesday,3.45,3
23.62,Wednesday,3.2333333333333334,3
16.364,Wednesday,3.15,3
17.15,Wednesday,3.85,3
15.2,Wednesday,3.3666666666666667,3
16.16,Wednesday,3.3166666666666664,3
17.04,Wednesday,3.5666666666666664,3
17.02,Wednesday,4.05,3
15.801,Wednesday,4.3,3
18.08,Wednesday,4.55,3
15.32,Wednesday,4.55,3
15.37,Wednesday,4.816666666666666,3
15.188,Wednesday,4,3
22.42,Wednesday,4.666666666666667,3
23.37,Wednesday,4.8,3
15.94,Wednesday,4.783333333333333,3
18.256,Wednesday,4.85,3
16.19,Wednesday,4.316666666666666,3
15.581,Wednesday,4.166666666666667,3
16.87,Wednesday,4.316666666666666,3
22.2,Wednesday,4.35,3
17.62,Wednesday,4.616666666666667,3
22.213,Wednesday,4.116666666666666,3
15.3,Wednesday,4.533333333333333,3
16.97,Wednesday,4.383333333333334,3
16.2,Wednesday,4.666666666666667,3
16.55,Wednesday,4.95,3
15.31,Wednesday,4.533333333333333,3
15.057,Wednesday,4,3
15.927,Wednesday,4.266666666666667,3
16.56,Wednesday,5.716666666666667,3
17.79,Wednesday,5.916666666666667,3
22.371,Wednesday,5.433333333333334,3
15.26,Wednesday,5.6,3
16.456,Wednesday,5.683333333333334,3
17.44,Wednesday,5,3
16.31,Wednesday,5.833333333333333,3
17.85,Wednesday,5.833333333333333,3
17.13,Wednesday,5.366666666666666,3
15.809,Wednesday,5.283333333333333,3
15.5,Wednesday,5.783333333333333,3
17.24,Wednesday,5.466666666666667,3
16.29,Wednesday,5.116666666666666,3
19.32,Wednesday,5.533333333333333,3
15.19,Wednesday,5.283333333333333,3
15.95,Wednesday,5.016666666666667,3
16.144,Wednesday,5.583333333333333,3
17.397,Wednesday,5.716666666666667,3
21.16,Wednesday,5.05,3
18.21,Wednesday,5,3
17.389,Wednesday,5.233333333333333,3
15.96,Wednesday,5.3,3
21.76,Wednesday,5.666666666666667,3
15.95,Wednesday,5.233333333333333,3
16.99,Wednesday,6.833333333333333,3
16.35,Wednesday,6.316666666666666,3
16.04,Wednesday,6.366666666666666,3
16.56,Wednesday,6.733333333333333,3
16.88,Wednesday,6.9,3
18.44,Wednesday,6.066666666666666,3
15.47,Wednesday,6.316666666666666,3
18.9,Wednesday,6.533333333333333,3
15.8,Wednesday,6.033333333333333,3
25.579,Wednesday,6.983333333333333,3
17.019,Wednesday,6.15,3
15.68,Wednesday,6.933333333333334,3
18.31,Wednesday,6.966666666666667,3
15.95,Wednesday,6.416666666666667,3
16.12,Wednesday,6.833333333333333,3
17.76,Wednesday,6.716666666666667,3
17.94,Wednesday,6.383333333333334,3
18.84,Wednesday,6.95,3
18.06,Wednesday,6.366666666666666,3
17.79,Wednesday,6.3,3
16.38,Wednesday,6.05,3
32.65,Wednesday,6.566666666666666,3
15.86,Wednesday,6.816666666666666,3
15.72,Wednesday,6.066666666666666,3
18.97,Wednesday,6.483333333333333,3
16.52,Wednesday,6.316666666666666,3
17.85,Wednesday,6.133333333333334,3
15.063,Wednesday,6.183333333333334,3
15.543,Wednesday,6.166666666666667,3
17.544,Wednesday,6.466666666666667,3
16.512,Wednesday,6.2,3
15.39,Wednesday,6.533333333333333,3
19.34,Wednesday,6.133333333333334,3
15.811,Wednesday,6.25,3
15.019,Wednesday,6.4,3
17.02,Wednesday,6.333333333333333,3
18.17,Wednesday,6.116666666666666,3
16.87,Wednesday,6.1,3
15.78,Wednesday,6.783333333333333,3
15.25,Wednesday,6.616666666666667,3
15.928,Wednesday,6.983333333333333,3
16.72,Wednesday,6.033333333333333,3
18.47,Wednesday,6.966666666666667,3
15.29,Wednesday,6.366666666666666,3
18.19,Wednesday,6.966666666666667,3
17.38,Wednesday,6.85,3
16.22,Wednesday,6.716666666666667,3
25.24,Wednesday,6.916666666666667,3
16.93,Wednesday,6.183333333333334,3
16.63,Wednesday,6.966666666666667,3
15.662,Wednesday,6.65,3
15.02,Wednesday,6.133333333333334,3
16.36,Wednesday,6.066666666666666,3
15.68,Wednesday,6.433333333333334,3
15.149,Wednesday,7.9,3
17.34,Wednesday,7.516666666666667,3
16.75,Wednesday,7.366666666666666,3
16.46,Wednesday,7.25,3
15.07,Wednesday,7.2,3
18.35,Wednesday,7,3
15.36,Wednesday,7.933333333333334,3
15.749,Wednesday,7.483333333333333,3
17.99,Wednesday,7.683333333333334,3
17.79,Wednesday,7.666666666666667,3
15.72,Wednesday,7.483333333333333,3
24.87,Wednesday,7.983333333333333,3
17.682,Wednesday,7.9,3
15.703,Wednesday,7.316666666666666,3
15.396,Wednesday,7.55,3
16.5,Wednesday,7.966666666666667,3
17.626,Wednesday,7.9,3
17.56,Wednesday,7.416666666666667,3
20.9,Wednesday,7.45,3
15.23,Wednesday,7.1,3
15.04,Wednesday,7.683333333333334,3
17.15,Wednesday,7.066666666666666,3
16.27,Wednesday,7.4,3
18.07,Wednesday,7.266666666666667,3
16.33,Wednesday,7.183333333333334,3
22.108,Wednesday,7.133333333333334,3
26.527,Wednesday,7.133333333333334,3
27.47,Wednesday,7.833333333333333,3
17.208,Wednesday,7.966666666666667,3
16.06,Wednesday,7.516666666666667,3
16.56,Wednesday,7.15,3
16.06,Wednesday,7.183333333333334,3
18.43,Wednesday,7.666666666666667,3
19.64,Wednesday,7.316666666666666,3
15.58,Wednesday,7.75,3
17.02,Wednesday,7.2,3
17.66,Wednesday,7.1,3
17.04,Wednesday,7.683333333333334,3
16.644,Wednesday,7.133333333333334,3
15.42,Wednesday,7.75,3
17.52,Wednesday,7.133333333333334,3
15.81,Wednesday,7.483333333333333,3
16.93,Wednesday,7.75,3
17.703,Wednesday,7.366666666666666,3
17.61,Wednesday,7.45,3
15.52,Wednesday,7.85,3
17.69,Wednesday,7.616666666666667,3
15.747,Wednesday,7.166666666666667,3
15.033,Wednesday,7,3
16.06,Wednesday,7.916666666666667,3
17.88,Wednesday,7.133333333333334,3
17,Wednesday,7.716666666666667,3
17.52,Wednesday,7.066666666666666,3
15.38,Wednesday,7.216666666666667,3
26.23,Wednesday,7.55,3
15.986,Wednesday,7.466666666666667,3
16.17,Wednesday,7.1,3
17.75,Wednesday,7.466666666666667,3
17.26,Wednesday,7.733333333333333,3
16.36,Wednesday,7.533333333333333,3
15.07,Wednesday,8.966666666666667,3
16.98,Wednesday,8.466666666666667,3
16.31,Wednesday,8.25,3
15.87,Wednesday,8.816666666666666,3
16.46,Wednesday,8.216666666666667,3
16.8,Wednesday,8.9,3
21.46,Wednesday,8.366666666666667,3
16.5,Wednesday,8.25,3
48.111,Wednesday,8.816666666666666,3
16.19,Wednesday,8.1,3
15.04,Wednesday,8.266666666666667,3
16.24,Wednesday,8.133333333333333,3
17.92,Wednesday,8.116666666666667,3
17.88,Wednesday,8.15,3
18.38,Wednesday,8.8,3
18.17,Wednesday,8.55,3
17.81,Wednesday,8.8,3
17.89,Wednesday,8.166666666666666,3
15.76,Wednesday,8.116666666666667,3
16.79,Wednesday,8.4,3
15.38,Wednesday,8.633333333333333,3
16.21,Wednesday,8.05,3
17.84,Wednesday,8.1,3
18.53,Wednesday,8.45,3
15.379,Wednesday,8.666666666666666,3
16.304,Wednesday,8.05,3
24.67,Wednesday,8.016666666666667,3
15.84,Wednesday,8.316666666666666,3
16.09,Wednesday,8.183333333333334,3
16.88,Wednesday,8.15,3
15.13,Wednesday,8.583333333333334,3
15.33,Wednesday,8.366666666666667,3
15.812,Wednesday,8.066666666666666,3
15.843,Wednesday,8.183333333333334,3
15.21,Wednesday,8.133333333333333,3
16.11,Wednesday,8.183333333333334,3
18.85,Wednesday,8.566666666666666,3
17.13,Wednesday,8.25,3
16.69,Wednesday,8.166666666666666,3
17.111,Wednesday,8.483333333333333,3
16.44,Wednesday,8.333333333333334,3
16.56,Wednesday,8.033333333333333,3
17.79,Wednesday,8.366666666666667,3
16.29,Wednesday,9.166666666666666,3
15.237,Wednesday,9.166666666666666,3
23.109,Wednesday,9.333333333333334,3
16.541,Wednesday,9.166666666666666,3
18.91,Wednesday,9.15,3
17.31,Wednesday,9.066666666666666,3
15.695,Wednesday,9.066666666666666,3
17.43,Wednesday,9.3,3
16.92,Wednesday,9.183333333333334,3
16.481,Wednesday,9.583333333333334,3
15.081,Wednesday,9.333333333333334,3
18.899,Wednesday,9.366666666666667,3
21.086,Wednesday,9.783333333333333,3
15.21,Wednesday,9.283333333333333,3
16.36,Wednesday,9.333333333333334,3
15.872,Wednesday,9.066666666666666,3
15.66,Wednesday,9.216666666666667,3
21.94,Wednesday,9.466666666666667,3
17.11,Wednesday,9.583333333333334,3
18.42,Wednesday,9.283333333333333,3
17.1,Wednesday,9.916666666666666,3
16.81,Wednesday,9.45,3
15.21,Wednesday,9.366666666666667,3
15.901,Wednesday,9.016666666666667,3
27.33,Wednesday,9.483333333333333,3
15.74,Wednesday,10.1,3
21.78,Wednesday,10.966666666666667,3
15.965,Wednesday,10.5,3
16.4,Wednesday,10.566666666666666,3
